time,Volume,Vol Snow,Vol Black Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Snowfall,Lake Level,Surface Area,Black Ice,Snow Height,Snow Density,White Ice,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,H_s,L,T,LakeNumber,Max dT/dz,CD
2010-06-15 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   60.934929, -758.405062,  819.467022,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060901,   18.818478,    5.712456,   18.818478,10803949349807.037000,-1860367617940.520000,-647784683479.286010,-2436233462051.943400,  479.969369,  100.000000,    0.049133,    1.170742,    0.865936,   25.404193,    1.363116,-9999.000000
2010-06-16 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,  453.341130, -797.260468, 1251.554021,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060801,   19.053977,    5.710734,   19.053977,9171420132787.750000,-1955679928614.162100,-654145431908.060790,-2405198630176.063500,  764.028137,  100.000000,    0.051443,    1.221854,    0.884637,   24.176591,    1.363278,-9999.000000
2010-06-17 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,  342.922453,-1168.068084, 1511.709418,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060708,   19.391827,    5.713422,   19.391827,12490842606286.293000,-2865271009297.835000,-827166553623.804320,-2966248217787.613300,  930.801724,  100.000000,    0.075525,    1.738259,    1.055146,   13.131240,    1.363224,-9999.000000
2010-06-18 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 1645.453778,-1233.054334, 2882.045973,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060620,   20.191677,    5.718059,   20.191677,15150848881587.777000,-3024682282258.649900,-730854379187.333130,-3472390967284.612800, 1125.686434,  100.000000,    0.076262,    1.753655,    1.059809,   13.091916,    1.363655,-9999.000000
2010-06-19 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,  527.224638,-1360.621181, 1888.955051,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060538,   20.717509,    5.724101,   20.717509,16792905335318.832000,-3337603756553.887700,-468661631709.684630,-4409140424084.118200, 1154.480857,  100.000000,    0.082021,    1.873162,    1.095325,   12.242376,    1.363266,-9999.000000
2010-06-20 24:00:00,5829110.536325,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1592.639044,   87.223654,    0.000000,   18.285639,637559.246797,    0.000000,    0.000000,    0.000000,    0.000000,    0.060461,   20.942292,    5.736634,   20.942292,16790386105302.855000,-3906743575986.190900,465002067297.556460,-4417341196280.281200, 1126.176595,  100.000000,    0.134725,    2.917979,    1.367088,    5.750014,    1.362415,-9999.000000
2010-06-21 24:00:00,5826972.020656,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2175.685092,   33.181956,    0.000000,   18.282278,637442.067856,    0.000000,    0.000000,    0.000000,    0.000000,    0.060391,   21.198284,    5.749383,   21.198284,14659956359340.152000,-5336955530742.962900,-106793696899.650990,-3884626954549.972700,  865.772149,  100.000000,    0.143494,    3.084924,    1.405652,    5.302546,    1.361454,-9999.000000
2010-06-22 24:00:00,5824782.124208,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2193.571775,    0.000000,    0.000000,   18.278837,637322.073530,    0.000000,    0.000000,    0.000000,    0.000000,    0.060326,   21.261824,    5.754263,   21.261824,14810545480284.195000,-5380831565282.858400,-1380408895204.792500,-5041069613215.391600, 1147.497904,  100.000000,    0.083604,    1.905721,    1.104804,   13.525505,    1.360470,-9999.000000
2010-06-23 24:00:00,5827309.444313,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1645.416337, 4176.993384,    0.000000,   18.282808,637460.556823,    0.000000,    0.000000,    0.000000,    0.000000,    0.060267,   21.677029,    5.757389,   21.677029,15117346287125.539000,-4036206275586.559600,-777330377669.165160,-5062974697565.811500,  907.598956,  100.000000,    0.061411,    1.439001,    0.960032,   23.028118,    1.361510,-9999.000000
2010-06-24 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 5043.933609,-1307.504604, 9672.791851,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060214,   22.315869,    5.761136,   22.315869,14909346635036.221000,-3207308794039.579100,-50862858166.109848,-3778946231517.556600, 1118.209187,  100.000000,    0.073876,    1.703772,    1.044627,   17.370361,    1.364745,-9999.000000
2010-06-25 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,11614.279183,-1133.597617,12755.878849,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060166,   23.085064,    5.763999,   23.085064,14207550991331.164000,-2780714954607.653300,-99340916688.734818,-3490084843351.147500,  811.658934,  100.000000,    0.072792,    1.681088,    1.037650,   18.169437,    1.364498,-9999.000000
2010-06-26 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 6167.694519,-1726.130105, 7908.236553,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060125,   23.359615,    5.766911,   23.359615,14249175066513.496000,-4234197147821.598600,-703150536450.353390,-4330166412007.739300, 1123.608578,  100.000000,    0.073302,    1.691737,    1.040931,   18.340153,    1.364374,-9999.000000
2010-06-27 24:00:00,5830188.284824,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2420.103771, 1994.595271,    0.000000,   18.287333,637618.301509,    0.000000,    0.000000,    0.000000,    0.000000,    0.060090,   22.861860,    5.770157,   22.861860,14468506774381.422000,-5936514549199.786100,-1230950467460.208500,-5075043659527.464800,  842.009055,  100.000000,    0.075331,    1.734186,    1.053909,   18.430823,    1.362908,-9999.000000
2010-06-28 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 7150.241328,-1454.722294, 9047.458243,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060060,   23.382978,    5.771907,   23.382978,13955986025718.113000,-3568433786232.189500,-509838577980.628850,-3860165648067.681600, 1052.529330,  100.000000,    0.055728,    1.315911,    0.918055,   31.098134,    1.365655,-9999.000000
2010-06-29 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 8027.106052,-1224.985383, 9269.325784,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060036,   24.141660,    5.774083,   24.141660,14914250630755.820000,-3004889143727.470200,-450951417320.145390,-3516572170865.781200,  971.659112,  100.000000,    0.052877,    1.253468,    0.896008,   34.650673,    1.365235,-9999.000000
2010-06-30 24:00:00,5829713.870930,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2690.987780, 1790.103451,    0.000000,   18.286587,637592.306227,    0.000000,    0.000000,    0.000000,    0.000000,    0.060019,   23.759278,    5.779183,   23.759278,15017604355350.441000,-6600993023688.581100,-1476607784509.313200,-4392459176134.504900, 1066.290612,  100.000000,    0.093600,    2.109785,    1.162451,   13.705499,    1.362712,-9999.000000
2010-07-01 24:00:00,5825663.114407,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-4282.402990,  224.202574,    0.000000,   18.280221,637370.346966,    0.000000,    0.000000,    0.000000,    0.000000,    0.060007,   23.033725,    5.787223,   23.033725,16547602028288.084000,-10504734535681.930000,-3458242385071.083000,-6248867825379.461900, 1178.688660,  100.000000,    0.107430,    2.386657,    1.236376,   10.574050,    1.360866,-9999.000000
2010-07-02 24:00:00,5822286.856660,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3381.378349,    0.000000,    0.000000,   18.274915,637185.346541,    0.000000,    0.000000,    0.000000,    0.000000,    0.060001,   22.645903,    5.792225,   22.645903,17361034724710.170000,-8294521089203.865200,-2934125818520.742700,-7992202404638.716800, 1176.274988,  100.000000,    0.067951,    1.578734,    1.005564,   22.427285,    1.359348,-9999.000000
2010-07-03 24:00:00,5819257.350774,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3033.263148,    0.000000,    0.000000,   18.270154,637019.346219,    0.000000,    0.000000,    0.000000,    0.000000,    0.060001,   22.307178,    5.795816,   22.307178,15544066056894.516000,-7440594500887.818400,-2309939755629.560100,-7342815486249.578100,  931.891728,  100.000000,    0.066467,    1.547183,    0.995466,   22.679712,    1.357986,-9999.000000
2010-07-04 24:00:00,5815900.251966,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3360.341197,    0.000000,    0.000000,   18.264878,636835.395599,    0.000000,    0.000000,    0.000000,    0.000000,    0.060007,   22.073134,    5.804786,   22.073134,15626727451803.580000,-8242916956805.034200,-1784124249688.085400,-5872687389023.189500, 1185.872403,  100.000000,    0.117055,    2.575998,    1.284483,    8.480215,    0.686347,-9999.000000
2010-07-05 24:00:00,5812853.101712,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3049.251365,    0.000000,    0.000000,   18.260090,636668.428462,    0.000000,    0.000000,    0.000000,    0.000000,    0.060019,   22.193124,    5.819508,   22.193124,17151305902051.520000,-7479813598443.855500,-506231454712.849300,-5071283986672.016600, 1137.970501,  100.000000,    0.149871,    3.205083,    1.432765,    5.617093,    0.686347,-9999.000000
2010-07-06 24:00:00,5814004.921238,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1970.428959, 3122.940008,    0.000000,   18.261900,636731.541860,    0.000000,    0.000000,    0.000000,    0.000000,    0.060036,   22.543208,    5.831461,   22.543208,14068256314671.330000,-4833462236993.269500,244397795567.631560,-3177610275671.701700,  767.489230,  100.000000,    0.144883,    3.110989,    1.411577,    6.154311,    0.686347,-9999.000000
2010-07-07 24:00:00,5822119.445228,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1071.632638, 9194.164566,    0.000000,   18.274652,637176.173312,    0.000000,    0.000000,    0.000000,    0.000000,    0.060060,   22.887220,    5.834579,   22.887220,10519672626432.264000,-2628714861683.430700,-95594386266.630539,-2135676280404.304900,  655.251810,  100.000000,    0.100654,    2.251654,    1.200898,   11.881666,    0.686347,-9999.000000
2010-07-08 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,  523.789212,-1015.409636,10048.205740,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060090,   23.159562,    5.833550,   23.159562,10434710878259.672000,-2490799836298.591800,-667099392319.659420,-2488040198448.637700,  753.109436,  100.000000,    0.053067,    1.257617,    0.897490,   36.127024,    0.686347,-9999.000000
2010-07-09 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 4701.740911,-1008.754318, 5721.197307,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060125,   23.850404,    5.833859,   23.850404,13126934641156.293000,-2474474341272.553700,-421920412584.592960,-3517279741368.147500, 1015.508300,  100.000000,    0.039995,    0.965332,    0.786310,   58.300195,    0.686347,-9999.000000
2010-07-10 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 2352.452123,-1500.106949, 3857.685663,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060166,   24.485871,    5.836862,   24.485871,16020701538487.812000,-3679762345720.930700,-370993935406.070620,-4485176547958.293900, 1141.427561,  100.000000,    0.057034,    1.344324,    0.927913,   32.844816,    0.686347,-9999.000000
2010-07-11 24:00:00,5830155.685029,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2570.505811, 2112.330827,    0.000000,   18.287281,637616.515219,    0.000000,    0.000000,    0.000000,    0.000000,    0.060214,   24.407031,    5.841898,   24.407031,17081770903743.400000,-6305450754433.343700,-1087484175893.493400,-5565273990624.953100, 1156.389014,  100.000000,    0.078503,    1.800290,    1.073808,   19.758926,    0.686347,-9999.000000
2010-07-12 24:00:00,5827268.668787,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3091.960103,  199.390065,    0.000000,   18.282744,637458.322548,    0.000000,    0.000000,    0.000000,    0.000000,    0.060267,   24.128480,    5.846622,   24.128480,16027257551562.578000,-7584578133628.528300,-1296686930658.886700,-5709209802259.819300,  997.831791,  100.000000,    0.082820,    1.889607,    1.100123,   18.297359,    0.686347,-9999.000000
2010-07-13 24:00:00,5827395.007868,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2866.466324, 2993.032707,    0.000000,   18.282943,637465.245237,    0.000000,    0.000000,    0.000000,    0.000000,    0.060326,   24.014415,    5.851422,   24.014415,14519128971854.154000,-7031441892656.177700,-957913291518.152220,-4637026546935.140600,  951.231629,  100.000000,    0.094526,    2.128476,    1.167589,   14.724525,    0.686347,-9999.000000
2010-07-14 24:00:00,5828603.960528,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2341.887318, 3553.082537,    0.000000,   18.284843,637531.489219,    0.000000,    0.000000,    0.000000,    0.000000,    0.060391,   24.324520,    5.855470,   24.324520,15543453364488.043000,-5744649590262.447300,-1058815601732.451800,-5129739745165.391600, 1131.748928,  100.000000,    0.077627,    1.782057,    1.068357,   20.416749,    0.686347,-9999.000000
2010-07-15 24:00:00,5827138.463434,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2227.458660,  759.252235,    0.000000,   18.282540,637451.188008,    0.000000,    0.000000,    0.000000,    0.000000,    0.060461,   24.334495,    5.858187,   24.334495,15166724644989.975000,-5463956094174.094700,-1293540811464.152100,-5305867652209.977500,  899.334018,  100.000000,    0.063569,    1.485347,    0.975370,   29.050860,    0.686347,-9999.000000
2010-07-16 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 4759.007140,-3213.857629,11464.795208,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060538,   23.859963,    5.864005,   23.859963,12176694563568.154000,-7883592762791.668900,-1819791150452.145500,-4340989244437.542000,  728.611221,  100.000000,    0.118731,    2.609034,    1.292693,    9.916385,    0.686347,-9999.000000
2010-07-17 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,10922.047197,-3444.279645,14376.028650,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.060620,   23.630160,    5.875919,   23.630160,13919171127889.979000,-8448817968267.288100,-1332010270795.480700,-4544466345513.743200, 1126.463742,  100.000000,    0.156704,    3.333817,    1.461256,    6.053689,    0.686347,-9999.000000
2010-07-18 24:00:00,5829646.008857,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3874.009328, 2905.126879,    0.000000,   18.286480,637588.587757,    0.000000,    0.000000,    0.000000,    0.000000,    0.060708,   23.470625,    5.888439,   23.470625,16845883902388.574000,-9502944881944.820300,-1185025748240.694300,-5352397257093.233400, 1118.299495,  100.000000,    0.150500,    3.217241,    1.435480,    6.429222,    0.686347,-9999.000000
2010-07-19 24:00:00,5826031.342237,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3621.353002,    0.000000,    0.000000,   18.280800,637390.523833,    0.000000,    0.000000,    0.000000,    0.000000,    0.060801,   23.310102,    5.896562,   23.310102,16813702580584.359000,-8883178913412.781200,-1391904241637.237500,-5803882410876.216800, 1119.033661,  100.000000,    0.120869,    2.650550,    1.302937,    9.294010,    0.686347,-9999.000000
2010-07-20 24:00:00,5826922.588257,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2179.866885, 3072.649794,    0.000000,   18.282200,637439.359231,    0.000000,    0.000000,    0.000000,    0.000000,    0.060901,   23.455188,    5.899764,   23.455188,15134562212410.562000,-5347213469391.821300,-825160093483.945920,-4972297045425.090800,  892.741333,  100.000000,    0.078963,    1.809824,    1.076648,   19.544916,    0.686347,-9999.000000
2010-07-21 24:00:00,5828409.737270,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1642.128431, 3131.992636,    0.000000,   18.284538,637520.846848,    0.000000,    0.000000,    0.000000,    0.000000,    0.061006,   23.708236,    5.901426,   23.708236,14425216317339.328000,-4028141040222.599100,-586112322641.587040,-4682222579252.193400, 1019.919902,  100.000000,    0.060963,    1.429377,    0.956817,   30.998125,    0.686347,-9999.000000
2010-07-22 24:00:00,5826815.768078,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1733.556275,  136.675374,    0.000000,   18.282033,637433.506071,    0.000000,    0.000000,    0.000000,    0.000000,    0.061116,   23.820202,    5.902271,   23.820202,13807369325027.326000,-4252413543217.127000,-740671268440.894650,-5407166530377.032200,  809.040120,  100.000000,    0.052467,    1.244409,    0.892765,   40.359019,    0.686347,-9999.000000
2010-07-23 24:00:00,5824526.293362,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2370.908918,   77.631964,    0.000000,   18.278435,637308.055401,    0.000000,    0.000000,    0.000000,    0.000000,    0.061232,   24.031908,    5.904557,   24.031908,14351028808275.281000,-5815839576311.538100,-975096285511.477910,-5139844296124.261700, 1086.750022,  100.000000,    0.073274,    1.691059,    1.040722,   22.582840,    0.686347,-9999.000000
2010-07-24 24:00:00,5821851.262386,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2916.114494,  237.210867,    0.000000,   18.274231,637161.478362,    0.000000,    0.000000,    0.000000,    0.000000,    0.061354,   23.501988,    5.905939,   23.501988,11278060424432.082000,-7153228852980.967800,-1486690726927.618900,-4761301312449.565400,  404.626355,  100.000000,    0.090221,    2.041110,    1.143375,   15.784672,    0.686347,-9999.000000
2010-07-25 24:00:00,5819867.254776,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2295.126413,  308.647025,    0.000000,   18.271113,637052.765616,    0.000000,    0.000000,    0.000000,    0.000000,    0.061482,   23.364559,    5.907710,   23.364559,10895973577226.699000,-5629945089931.489300,-1114828339646.142600,-4017043893349.305700, 1028.081993,  100.000000,    0.097421,    2.186755,    1.183465,   13.723571,    0.686347,-9999.000000
2010-07-26 24:00:00,5818754.794979,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2239.441957, 1125.746252,    0.000000,   18.269364,636991.808915,    0.000000,    0.000000,    0.000000,    0.000000,    0.061614,   23.408892,    5.910364,   23.408892,13395703582646.137000,-5493351119824.736300,-1136060545251.127000,-4186076065078.569300,  735.018695,  100.000000,    0.087045,    1.976294,    1.125074,   16.738102,    0.686347,-9999.000000
2010-07-27 24:00:00,5818067.847617,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1741.847438, 1054.190647,    0.000000,   18.268285,636954.167963,    0.000000,    0.000000,    0.000000,    0.000000,    0.061753,   23.782395,    5.911228,   23.782395,13776124870305.246000,-4272751765042.286600,-952450880617.079350,-5222388113250.066400, 1071.697108,  100.000000,    0.049597,    1.180996,    0.869720,   42.599280,    0.686347,-9999.000000
2010-07-28 24:00:00,5815865.074176,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2204.780236,    0.000000,    0.000000,   18.264823,636833.468049,    0.000000,    0.000000,    0.000000,    0.000000,    0.061896,   23.896940,    5.914458,   23.896940,16222602595740.937000,-5408325919789.085900,-908975179982.203370,-5887188487321.034200, 1053.852785,  100.000000,    0.063060,    1.474371,    0.971760,   28.883889,    0.686347,-9999.000000
2010-07-29 24:00:00,5813900.588879,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2694.078870,  728.157143,    0.000000,   18.261736,636725.825019,    0.000000,    0.000000,    0.000000,    0.000000,    0.062045,   23.650571,    5.919689,   23.650571,14827731853472.340000,-6608575467730.261700,-838435885102.507080,-5101827358659.884800,  886.062870,  100.000000,    0.103374,    2.305880,    1.215273,   12.810581,    0.686347,-9999.000000
2010-07-30 24:00:00,5820164.074220,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2363.607988, 8632.739854,    0.000000,   18.271579,637069.029695,    0.000000,    0.000000,    0.000000,    0.000000,    0.062199,   23.812098,    5.926484,   23.812098,14890132173950.744000,-5797930395251.013700,-487692873255.533200,-4433436492071.934600, 1055.858773,  100.000000,    0.120588,    2.644995,    1.301571,    9.981500,    0.686347,-9999.000000
2010-07-31 24:00:00,5825160.025069,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2905.415598, 7908.303617,    0.000000,   18.279431,637342.780427,    0.000000,    0.000000,    0.000000,    0.000000,    0.062359,   23.805129,    5.931993,   23.805129,16146029255133.572000,-7126984461974.159200,-1115100910316.022700,-5519815201396.738300, 1045.399435,  100.000000,    0.099061,    2.219768,    1.192365,   14.028772,    0.686347,-9999.000000
2010-08-01 24:00:00,5822674.886784,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2488.891084,    0.000000,    0.000000,   18.275525,637206.608466,    0.000000,    0.000000,    0.000000,    0.000000,    0.062524,   23.627992,    5.932614,   23.627992,12908018754206.904000,-6105249829936.434600,-1244182966424.987100,-5620178313698.494100,  632.756514,  100.000000,    0.062412,    1.460508,    0.967180,   30.478513,    0.686347,-9999.000000
2010-08-02 24:00:00,5823644.019599,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1439.769716, 2410.296742,    0.000000,   18.277048,637259.711634,    0.000000,    0.000000,    0.000000,    0.000000,    0.062694,   23.966668,    5.931363,   23.966668,11327562572156.980000,-3531755113343.214800,-688731012735.286620,-3859684658406.856900,  833.774896,  100.000000,    0.041450,    0.998375,    0.799654,   59.878893,    0.686347,-9999.000000
2010-08-03 24:00:00,5824535.700033,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1541.670238, 2434.705017,    0.000000,   18.278449,637308.570836,    0.000000,    0.000000,    0.000000,    0.000000,    0.062869,   24.315258,    5.932013,   24.315258,13394638019285.885000,-3781717093827.404300,-581524860887.559570,-3636694074992.200700,  897.305732,  100.000000,    0.053848,    1.274723,    0.903573,   39.370203,    0.686347,-9999.000000
2010-08-04 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   83.681779,-1901.121176, 8073.189634,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.063049,   24.397104,    5.933856,   24.397104,12209536601744.982000,-4663450245692.031200,-312009596749.071230,-3134386646094.940400,  678.182336,  100.000000,    0.088604,    2.008254,    1.134135,   17.396600,    0.686347,-9999.000000
2010-08-05 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 6659.826435,-1377.820688, 8053.344247,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.063234,   24.916456,    5.936366,   24.916456,12639427747681.430000,-3379794148230.440400,182961744285.937810,-2766647862475.049800,  945.212779,  100.000000,    0.094487,    2.127805,    1.167404,   15.912974,    0.686347,-9999.000000
2010-08-06 24:00:00,5829177.669654,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1965.447200,  527.296816,    0.000000,   18.285744,637562.925335,    0.000000,    0.000000,    0.000000,    0.000000,    0.063425,   24.989867,    5.939125,   24.989867,13674980700679.725000,-4821241982661.670900,-282056332932.066770,-4122235769287.981000,  810.183198,  100.000000,    0.087465,    1.984976,    1.127543,   18.702066,    0.686347,-9999.000000
2010-08-07 24:00:00,5826041.856536,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3674.544354,  532.995108,    0.000000,   18.280816,637391.099959,    0.000000,    0.000000,    0.000000,    0.000000,    0.063620,   24.485880,    5.944189,   24.485880,13046385252779.650000,-9013657299696.386700,-1454938804553.977500,-4691882065576.280300,  859.859345,  100.000000,    0.117597,    2.586740,    1.287158,   11.163094,    0.686347,-9999.000000
2010-08-08 24:00:00,5821570.965358,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-4483.415037,    5.799163,    0.000000,   18.273790,637146.119620,    0.000000,    0.000000,    0.000000,    0.000000,    0.063820,   23.873211,    5.950355,   23.873211,14045570409023.773000,-10997817086065.965000,-2594942923372.147500,-5353270940134.687500,  934.245098,  100.000000,    0.118831,    2.610773,    1.293123,   10.519509,    0.686347,-9999.000000
2010-08-09 24:00:00,5818486.490180,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3158.403438,   70.299977,    0.000000,   18.268943,636977.107282,    0.000000,    0.000000,    0.000000,    0.000000,    0.064024,   23.641181,    5.953365,   23.641181,14598011889851.863000,-7747563633690.470700,-1762889116200.449000,-5539575758817.145500,  927.013840,  100.000000,    0.079204,    1.814757,    1.078114,   20.778988,    0.686347,-9999.000000
2010-08-10 24:00:00,5824335.362463,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1486.318316, 7342.673039,    0.000000,   18.278135,637297.593434,    0.000000,    0.000000,    0.000000,    0.000000,    0.064234,   24.206108,    5.955020,   24.206108,14464383080723.742000,-3645938829336.067400,-379594860433.906310,-3762215273684.421400,  912.551929,  100.000000,    0.058962,    1.386119,    0.942227,   34.668038,    0.686347,-9999.000000
2010-08-11 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,  191.605800, -814.508758, 7295.368422,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.064448,   25.284665,    5.956226,   25.284665,14494188345849.189000,-1997989984551.100100,165635117528.536440,-2964899644624.729500,  925.103939,  100.000000,    0.051250,    1.217609,    0.883099,   44.214402,    0.686347,-9999.000000
2010-08-12 24:00:00,5829580.882484,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1053.299305,   19.160305,    0.000000,   18.286378,637585.019189,    0.000000,    0.000000,    0.000000,    0.000000,    0.064667,   26.071376,    5.957199,   26.071376,14559761473581.871000,-2583743195858.581100,60349411262.710152,-4007108870355.887700,  915.976520,  100.000000,    0.042439,    1.020779,    0.808577,   61.480206,    0.686347,-9999.000000
2010-08-13 24:00:00,5830263.045236,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1351.780084, 2035.321799,    0.000000,   18.287450,637622.397970,    0.000000,    0.000000,    0.000000,    0.000000,    0.064890,   26.324947,    5.956503,   26.324947,12201648932203.254000,-3315916545270.296400,-306832483621.454830,-4191699011682.204100,  624.875813,  100.000000,    0.044417,    1.065396,    0.826059,   57.837714,    0.686347,-9999.000000
2010-08-14 24:00:00,5830612.916535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,  370.092880,-1313.981097, 2035.444068,    0.000000,   18.288000,637641.569000,    0.000000,    0.000000,    0.000000,    0.000000,    0.065118,   26.627550,    5.955959,   26.627550,12192478068184.510000,-3223195631201.549800,-385880930974.050660,-3913057554425.070300,  907.137440,  100.000000,    0.048868,    1.164870,    0.863762,   50.026814,    0.686347,-9999.000000
